Mean,Std Dev,Q1,Q2,Q3
-0.9954089722679607,0.008413078991209567,-1.0,-1.0,-0.9975288032091928
-0.9949355472243405,0.008755549117165083,-1.0,-1.0,-0.9921401528344269
-0.9945239790467121,0.009350238937048429,-1.0,-1.0,-0.9904799511233282
-0.9941395374827415,0.009927591710275423,-1.0,-1.0,-0.9861978750370216
-0.9943965743176464,0.009848715761555982,-1.0,-1.0,-0.9906855617256057
-0.9948923444181,0.009579726983747306,-1.0,-1.0,-0.9983979093066366
-0.9953203787781916,0.009549120352552077,-1.0,-1.0,-1.0
-0.9952641605561389,0.009791868928900424,-1.0,-1.0,-1.0
-0.9949891295477327,0.009999337128935581,-1.0,-1.0,-1.0
-0.9946240532279504,0.010204851053573093,-1.0,-1.0,-0.999863114814453
-0.9940392172838998,0.010512204444874822,-1.0,-1.0,-0.9858912856106232
-0.9932246021845933,0.010851156367363246,-1.0,-1.0,-0.979381443298969
-0.9923832782149618,0.011179519081885648,-1.0,-1.0,-0.9791666666666666
-0.9913182907574666,0.011544423631838555,-1.0,-1.0,-0.9791666666666666
-0.9899089205541182,0.012008069489086236,-1.0,-1.0,-0.9791666666666666
-0.9880305336459891,0.012945767023496176,-1.0,-0.9892921368105058,-0.9789473684210527
-0.9855139406728612,0.014352335131577241,-1.0,-0.979381443298969,-0.9787234042553191
-0.981760690931132,0.016519306159867093,-1.0,-0.9791666666666666,-0.9782608695652174
-0.9770006242444028,0.019067884741116384,-0.9996915853907103,-0.9789473684210527,-0.9598315257273935
-0.9706764223072708,0.021574629614667207,-0.9797979797979798,-0.978494623655914,-0.9578947368421052
-0.962580271358678,0.02361763974303118,-0.9787234042553191,-0.9619276213305674,-0.944367588114028
-0.9529843201092766,0.025268142627508292,-0.9746988367019636,-0.9574468085106383,-0.9368421052631579
-0.9423808048503911,0.026850098065632183,-0.9582028307782928,-0.9423237803315654,-0.9220983438394251
-0.9305466570229809,0.02870155811534068,-0.9547243358018205,-0.9358432905180801,-0.9120885647802871
-0.9172089348130298,0.030805609766188975,-0.9368421052631579,-0.9175846483578111,-0.8954008819790539
-0.9014503592977581,0.0329357094297696,-0.9257783477773145,-0.9017285348333554,-0.8764262629490971
-0.8830786530870408,0.03487184625552731,-0.9071872435671346,-0.8820742033941907,-0.8574127275490528
-0.861851720662824,0.036718096214365316,-0.8853077954775015,-0.8595040306667832,-0.8362010511772264
-0.8376630513235477,0.03847662587563278,-0.8599265670266419,-0.8337944462272135,-0.8118215145877714
-0.8099495244270679,0.03996781062344623,-0.8315546402082648,-0.8049911486218816,-0.7835461554531237
-0.7785187326540044,0.041317237691826755,-0.7993178026093419,-0.7728750680480481,-0.7515418981254053
-0.7435847855533949,0.04217573796560194,-0.7642588296972921,-0.737645582172124,-0.7162966755247654
-0.7058410132947617,0.04229579266011882,-0.7267203100937215,-0.7001072080947439,-0.6790680790155329
-0.6659260509813267,0.04152191224268976,-0.6857770451924867,-0.6604033869586816,-0.6401575651431245
-0.6245846299435253,0.04005336252189489,-0.6435957127527474,-0.6201619731456347,-0.600008975965984
-0.5826238428622376,0.03840260614523617,-0.6017359903910842,-0.5791457036758406,-0.5589087847849656
-0.5405098831296984,0.03701145139791813,-0.5601304760364116,-0.537755018346163,-0.5179185404683863
-0.49846702629979417,0.0358713137110217,-0.5181851040264944,-0.49596005636905444,-0.47613693524333683
-0.45642963423588134,0.03492053400640931,-0.47633771396175534,-0.45407129221724224,-0.434120055522395
-0.4145401059764772,0.03395454760451735,-0.4339420868473597,-0.4125141436506091,-0.39271275489294033
-0.37308882505377877,0.033098013986328494,-0.39191379730560105,-0.3710033767552237,-0.35218649010205627
-0.33187949968317315,0.03250995636632433,-0.35014347604124096,-0.32965547588750466,-0.3113356669316308
-0.2905389117482869,0.03200923667267703,-0.30880514945645093,-0.2885214019440643,-0.2708027695273416
-0.24875401296133773,0.03156657330238529,-0.26693317285712176,-0.2469685614605533,-0.22898624320571848
-0.20659577814273364,0.031154246817456564,-0.22496813639532098,-0.2052067168076705,-0.18705010578479694
-0.16444870926803729,0.030697779832915866,-0.18305426135819347,-0.16310718821980716,-0.14501480325722949
-0.12260217112335671,0.030287654204034783,-0.1413656266201267,-0.12151102295711015,-0.10297704109610657
-0.08135898540010368,0.029907227781990457,-0.09961358517475932,-0.08029184801161865,-0.06228866385292958
-0.04060904580097008,0.02925118951058358,-0.05827646631258234,-0.03956533578238004,-0.021935630469115338
-2.477379446958153e-05,0.028287175724741157,-0.01677314481839587,0.0011279909805509674,0.018071423960436556
0.04051452919973149,0.027259690527106292,0.024109165836553634,0.04184826671856816,0.05800113289514636
0.0810200584343809,0.026435493158240037,0.06494564116102938,0.08207510511258409,0.09786806824356613
0.12166047889425811,0.025708993414186854,0.10595072959158958,0.12291302505335802,0.1383317479347203
0.16265982753307764,0.025096843567798482,0.14757265522380072,0.16384984091847066,0.17924624232620534
0.20372000318593897,0.024665512994892877,0.18839010762222408,0.2049014270880264,0.2206142930339366
0.24464625927358333,0.024231555156823844,0.22960098871977871,0.24619875821295537,0.26142246610477515
0.285613414537129,0.023955894387608166,0.27071952795203313,0.2869906962838431,0.30206311103066436
0.32676805828771666,0.024094647930252355,0.3118710375088183,0.32802774697509995,0.34357839156108183
0.36805354052485906,0.024556914855675575,0.3526547984331021,0.3690856207833222,0.3847931988749845
0.40907129694891137,0.02480981403847465,0.3935394138639462,0.40964853612840346,0.4260957487390763
0.4496475712700255,0.024608258135112283,0.43370849189653266,0.4502016126299743,0.4669617983735421
0.490036408746048,0.024146707358309642,0.4746834778582537,0.4909023269611825,0.5073791843318866
0.5304701615032675,0.02381952535061514,0.515778821591294,0.5318153075828053,0.5472886179843488
0.5709601434137701,0.023576701259011693,0.5567914336751087,0.5726127828523884,0.5873816891439172
0.6112140737184634,0.023538581893979258,0.5975065962231068,0.6127557007382765,0.6274548031435381
0.6506736205193321,0.02369029818569733,0.6367546192685082,0.6526209294196099,0.6667193311854681
0.688799030991813,0.023826865076296732,0.6748496254168909,0.6909950397571528,0.7049407158864438
0.7252449360166454,0.0237715394861321,0.7111728593087286,0.7276676175081382,0.7413632165872056
0.7593574946771121,0.02383457604841212,0.7449531054805886,0.761899962427207,0.776012184072803
0.7904931994132428,0.023907867470147254,0.7754091957630856,0.7929591127831791,0.8080406283724264
0.8178565720490473,0.02400973578779938,0.8024662939544281,0.8202018744749054,0.8357083323253763
0.8410199661843001,0.02391142773334938,0.8257573951073051,0.843473429532626,0.858607191111586
0.8603119949957931,0.023674712684744338,0.8454086661107543,0.8624833453491697,0.8771000738373889
0.8768453048720348,0.02333874670783891,0.8613522286401073,0.8775510204081634,0.894736842105263
0.8912472186709732,0.023056421135511488,0.875,0.8939967069716299,0.9109651410728287
0.9036009512699508,0.02257866801393071,0.89247311827957,0.9062003299890431,0.9175257731958764
0.9145684146772624,0.022061902584886026,0.8977098663091319,0.9157894736842105,0.935213766537714
0.9242089221608811,0.021502855380344514,0.913978494623656,0.9254850438266824,0.9375
0.9327428183223936,0.020997354774504377,0.9166666666666667,0.9361702127659575,0.9496409896586191
0.9402126099851341,0.020701265675394324,0.9283743068891066,0.9381443298969072,0.9574468085106382
0.9467235907367271,0.02055033652538522,0.9361702127659575,0.950883196363671,0.9583333333333333
0.952247464570228,0.0204629444392918,0.9368421052631579,0.9574468085106382,0.9630605342169634
0.9571379924462531,0.020340867692222084,0.9387755102040816,0.9578947368421054,0.978494623655914
0.9611423444586,0.02023804901683807,0.9550791119219388,0.9583333333333333,0.9787234042553192
0.9643937142026924,0.02006905776836575,0.9574468085106382,0.9591836734693877,0.9789473684210526
0.9670408206010703,0.02001238613362266,0.9574468085106382,0.9712389435936369,0.9791666666666667
0.9689825388286691,0.019881208496012492,0.9574468085106382,0.978494623655914,0.9791666666666667
0.9701442215448864,0.01985740594018371,0.9578947368421054,0.978494623655914,0.9791666666666667
0.9705851980445966,0.019850416984069683,0.9578947368421054,0.978494623655914,0.9791666666666667
0.9702096006093641,0.019892247235761894,0.9578947368421054,0.978494623655914,0.9791666666666667
0.9689693997050468,0.01990948138814896,0.9574468085106382,0.978494623655914,0.9791666666666667
0.9667886350005642,0.020128369561146504,0.9574468085106382,0.96671695193255,0.9790285940766377
0.9637923390215384,0.02037642509295388,0.956989247311828,0.9587628865979381,0.9789473684210526
0.9598735919430391,0.020749673339725203,0.9445186396296985,0.9583333333333333,0.9787234042553192
0.9550033279407841,0.021019728144568865,0.9375,0.9574468085106382,0.9764491617103446
0.9491425438673736,0.021218032238755298,0.9362825090071845,0.9565217391304348,0.9587628865979381
0.9422556744625838,0.021513412029854115,0.9322547027801136,0.9387755102040816,0.9578947368421054
0.9342360519067353,0.021780097974224016,0.9172890109898322,0.9361702127659575,0.9543392598137697
0.9253460160070155,0.022165250902632355,0.9148936170212767,0.9269678794430333,0.9376652431006254
0.9151374790352879,0.022634125331045,0.8976703933510422,0.9157894736842105,0.9351563800226211
0.9036271080906721,0.02318941465295602,0.8919531242291928,0.9046656153243824,0.9175257731958764
0.8906529227913927,0.024094170274160186,0.8748196028360038,0.89337957305791,0.909484618453811
0.8759240136058226,0.025183891516393907,0.8597532305535569,0.8758431142885847,0.8936170212765957
0.8585211048979078,0.026706915212866243,0.8431432301766695,0.8598047484544749,0.8756615440661193
0.8373819770687807,0.028678878487876616,0.8213311561246861,0.8395136924041031,0.8566083738021428
0.8119593597677579,0.030853655676690756,0.7947823486718697,0.8148354756223004,0.8328303686408842
0.7830389303922278,0.03275549678325908,0.7647459826428237,0.7875417402606568,0.8054541774339198
0.7517077885277815,0.03456602953500212,0.7311899723428088,0.7567767563091877,0.7757178269884432
0.7185136549644325,0.036300522676928106,0.6958138809660704,0.72381200748486,0.7445677128394379
0.6835745094874217,0.03755721705855469,0.6588787629593893,0.688562642564816,0.7109670562314492
0.647484754302315,0.03852496858118909,0.621084202595084,0.652068277711805,0.6755343925910323
0.6109129103044607,0.03918697408632657,0.5839569159373048,0.6148026833277973,0.6395478884216536
0.574024739962381,0.039096203295650785,0.5471121724392187,0.577503915137553,0.602122271855688
0.5368844173592745,0.038298880061022555,0.5106011366689608,0.5405907654764921,0.5637788003288863
0.49943446832232513,0.037331781517195,0.4740938524272399,0.5034365215162253,0.5255603396417953
0.4615502446937661,0.0366251881609889,0.4367903648775794,0.4652985484566654,0.4869482992886578
0.42313295462126754,0.0360885060457432,0.3992304627580527,0.426397751134019,0.44759307915898705
0.3840827440561361,0.035261538574084886,0.3611180692380149,0.3869643837173765,0.4073329646205116
0.3446829141305336,0.03436913344250175,0.3231763065120583,0.34678192485262455,0.3669300178701025
0.3052818617637734,0.03352366074715645,0.28438300114973725,0.3068660832354687,0.3268193701188945
0.2659886770828199,0.03286791563936408,0.24588239016670904,0.2669919799693598,0.286981616808625
0.22670232322870343,0.03220516168990073,0.20769024496535432,0.22698581835936155,0.24678070993113965
0.18697052745646414,0.031414609852266864,0.16890818259031654,0.18718112434729373,0.20593201737266287
0.14696062573645127,0.030673392792957763,0.12913949899298346,0.1467994995305854,0.16506483597517663
0.10693902494349072,0.03018273164125879,0.08940879338785604,0.10693942119139702,0.12505383009334783
0.06687297977780406,0.030107988984139356,0.04967102684008668,0.06713880317654178,0.08487527446252628
0.026976368698726595,0.03056415313037741,0.00946846675685544,0.027110542294487706,0.04539579414633907
-0.012509011834372311,0.030975730606370742,-0.030890205331239026,-0.01274423182811293,0.00647607260922273
-0.05160669718830941,0.031185296094620653,-0.07054029661779462,-0.05249615260065797,-0.03183935879396144
-0.09077226581806523,0.030871127811973882,-0.11016253943163666,-0.09183427205885202,-0.07081164635516929
-0.13061520926221767,0.030082409839935712,-0.1497210968418717,-0.13119686819055618,-0.11027356589536394
-0.17114372217285437,0.029497303843480836,-0.18985360841126064,-0.17119885621821385,-0.15051598334654484
-0.21189831755284458,0.02919469527652581,-0.2304029936132137,-0.2114496517815872,-0.19177914579734023
-0.2526155753322434,0.028834494154200887,-0.27042327302635466,-0.25202772352610653,-0.23260309222763342
-0.29304200614810194,0.028517797092396435,-0.3106791014647373,-0.29263973539663823,-0.2730340463914117
-0.3327508624356875,0.028506702521577526,-0.3507231917182231,-0.3327465475072514,-0.31255776339207475
-0.3716439634846441,0.02906419804407941,-0.39060489236785856,-0.37131475258494295,-0.35053466923427445
-0.40988803508095795,0.03009766948795233,-0.43036211378347555,-0.40998994717563075,-0.3873020656710046
-0.44805509331339166,0.031330425526097556,-0.4697700751715922,-0.4486397831456823,-0.4249073968186193
-0.486664210892177,0.0324383867872518,-0.5099122091519566,-0.4875508360443145,-0.46274830721130594
-0.5259108631754263,0.033197848570213725,-0.550159444988966,-0.5267138227212986,-0.5006562749759268
-0.5657606873495747,0.03376698434671117,-0.590632211210797,-0.5667346927102246,-0.5393529810120359
-0.6056133409119655,0.034430694079701375,-0.6313886402546989,-0.6061633948833633,-0.5784725355725501
-0.6447423493394477,0.03523125145079471,-0.6710492744924909,-0.6453052288135726,-0.6167446312366291
-0.6829139651689022,0.03605563421562553,-0.7093960408988539,-0.6829845985888121,-0.6549169415979137
-0.7200124568531998,0.036881659010818794,-0.7469530281257653,-0.7195980888551139,-0.6912296697616559
-0.7553358985885185,0.03749961567302652,-0.7820871872881086,-0.7545081481514422,-0.7256978225331924
-0.7877520239427276,0.037816914530768235,-0.8145693183780585,-0.7858183033510764,-0.7578069393891634
-0.8163192163155035,0.03785212275351135,-0.8439103795741509,-0.8132867637368737,-0.7859360384156051
-0.8408794120011666,0.03755651709093172,-0.8696876083694125,-0.8377499527199453,-0.8104539760716174
-0.8622586022380527,0.03645037317822671,-0.8922068664294488,-0.8598202554399222,-0.8322201270913028
-0.8807063450788107,0.03459394586368532,-0.9116231244090032,-0.8797469925041554,-0.8526315789473684
-0.8964862438862998,0.03234058642129361,-0.9209916511885181,-0.8963322525009594,-0.8705054919795486
-0.9102030730280977,0.030567872247852165,-0.9361702127659575,-0.9148936170212766,-0.8852657621870386
-0.9222678779678003,0.029080029399221274,-0.9429436241317755,-0.9230170096838017,-0.8969072164948454
-0.9330645505470816,0.02782743927452252,-0.956989247311828,-0.9361892959652451,-0.9148936170212766
-0.9422640845193317,0.026132472040920382,-0.9578947368421052,-0.9418677354610844,-0.9183673469387755
-0.9501257291665075,0.023982689468411075,-0.9677248871340296,-0.9574468085106383,-0.9364601090144431
-0.956569359191048,0.02153743772883097,-0.978494623655914,-0.9578947368421052,-0.9381443298969072
-0.9617484184782141,0.019188432116210814,-0.9787234042553191,-0.9583333333333334,-0.953766767686833
-0.9657360458100452,0.017240684373827826,-0.9787234042553191,-0.9587628865979382,-0.9574468085106383
-0.9686427344196064,0.016097421944269653,-0.9789473684210527,-0.9736508603432499,-0.9578947368421052
-0.9706813339945115,0.015465506574064923,-0.9789473684210527,-0.978494623655914,-0.9583333333333334
-0.9719676804011922,0.015147388886616129,-0.9789473684210527,-0.978494623655914,-0.9583333333333334
-0.9729575244108767,0.015035900328101395,-0.9791666666666666,-0.9787234042553191,-0.9583333333333334
-0.9736249142979138,0.014985181200979077,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.9741597555617328,0.014991099437786402,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.97448398999745,0.015083723367943053,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.9747869836209629,0.015123318698838345,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.9750049314244694,0.015196768881386727,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.9751305869709735,0.015267938006219596,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.9751735282813772,0.015309304961909728,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.9752013762749756,0.015307478830095294,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.9751379444512466,0.015278818260943943,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.9750499641235036,0.015241123776704047,-0.979381443298969,-0.9787234042553191,-0.9587628865979382
-0.974875418158063,0.015115440128719824,-0.979363754641118,-0.9787234042553191,-0.9587628865979382
-0.9745846403868199,0.015050963622034915,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.9741711157527735,0.014965258089917905,-0.9791666666666666,-0.9787234042553191,-0.9587628865979382
-0.9735079271226664,0.015018015963347307,-0.9791666666666666,-0.9787234042553191,-0.9583333333333334
-0.9723578867257057,0.015181344438924185,-0.9791666666666666,-0.978494623655914,-0.9583333333333334
-0.9705965902167871,0.015599641288615958,-0.9789473684210527,-0.978494623655914,-0.9579253658490811
-0.9680172726009829,0.016681084533708465,-0.9789473684210527,-0.9687483192758307,-0.9578947368421052
-0.9645653100923463,0.01842649459996527,-0.9787234042553191,-0.9587628865979382,-0.9574468085106383
-0.9599060412599348,0.02057199368675918,-0.978494623655914,-0.9583333333333334,-0.945727380811264
-0.9537852910277403,0.02290691707043768,-0.9775964175890398,-0.9574468085106383,-0.9375
-0.9458473605824271,0.024839668437534584,-0.9583480334551576,-0.9496430967690805,-0.9295441335206871
-0.9362990518805144,0.02642208763681617,-0.9574468085106383,-0.9368421052631579,-0.9166666666666666
-0.9255410306047676,0.02798453089487229,-0.9442660342918134,-0.9290692344416116,-0.9059830002540729
-0.9135110365675363,0.029722592873409923,-0.9361702127659575,-0.9157894736842105,-0.8947368421052632
-0.9001672671058474,0.031845970670246845,-0.9222526847601071,-0.9029993950653289,-0.8762886597938144
-0.8843768928911563,0.03397372710415278,-0.9113167959368743,-0.8868101854741298,-0.8586652089948015
-0.8660147954845507,0.03604664407646613,-0.8917485833736812,-0.8674213670263475,-0.840114816434672
-0.8447340929716711,0.037689735840191065,-0.8695652173913043,-0.84538491088285,-0.8189973414792295
-0.8204621590197536,0.03903964568524509,-0.8447409626691188,-0.8205271948079776,-0.7941538383112324
-0.792793283957428,0.040136899745816315,-0.8170224172268843,-0.7931266235705863,-0.7663011933253908
-0.7615541855574172,0.04117449366621645,-0.78583403897584,-0.7615023550012638,-0.7346769916343859
-0.726902195798116,0.04179005796762083,-0.7508226596209463,-0.7266461281657173,-0.6991612097917872
-0.6895871793786666,0.041902933559932895,-0.7133042989106924,-0.6897445316500612,-0.6612595204275492
-0.6502686228656265,0.041681992349876365,-0.6742223324458505,-0.6508206299702626,-0.622028252423563
-0.6096505490073062,0.04138969547219948,-0.6339160606467853,-0.6104389284639153,-0.5819138891887056
-0.5684806463891022,0.041169089416576134,-0.5930943060703873,-0.5697872857898783,-0.5406491182520314
-0.5270246416247272,0.04130793500546777,-0.5524346455210649,-0.5285965568250699,-0.4989956013790364
-0.4854568045893477,0.04157933712552471,-0.5117840214812049,-0.48754478057346773,-0.4566402704323791
-0.4440149451503183,0.04157107803838597,-0.47039499546175656,-0.4466467121831199,-0.41540003364165956
-0.4028613985625964,0.04097423936985858,-0.4292919564808032,-0.4052511840972616,-0.37546692470913834
-0.3621303619190815,0.03996430661851082,-0.38803750218010213,-0.36430616084472,-0.33633762643092124
-0.32160018885901454,0.03890147634926718,-0.3467882024808117,-0.32406230265367797,-0.2966080542102587
-0.28082512484461636,0.038271750981226184,-0.30592602806576596,-0.28395331888024966,-0.25627609753382097
-0.23957512748786075,0.038154940567041974,-0.26504725178100047,-0.2436000131789946,-0.2153258965487979
-0.1979540829505445,0.03814357557045265,-0.22408827481876642,-0.20243720087800482,-0.1736839355838487
-0.15620201211954685,0.03786284177071415,-0.18279902233064768,-0.16030548826193652,-0.1316258632265839
-0.11476793423731271,0.03743774885375783,-0.141133964479144,-0.11907272018109827,-0.09030479598524815
-0.07412159396200434,0.03668922482879839,-0.10014479156249914,-0.07893536111775853,-0.04939927461097426
-0.03411242317769109,0.03540490603915612,-0.05975840315368295,-0.03855215863099395,-0.009546311369119905
0.005841598407764931,0.033948453972904656,-0.019086734320688022,0.0021602911291987697,0.030351661126729365
0.045952288505848364,0.0326842184778692,0.021467648389225852,0.04365498813006012,0.06946994281150176
0.08615065766180674,0.03176462800147589,0.06253887547316637,0.08378157339929168,0.10919353306240671
0.12652158664620602,0.03122055755368191,0.10322152815311428,0.12387396130546469,0.14955354840290636
0.16711769603685106,0.03096545087399052,0.143937385872963,0.16479818335636529,0.1904617121865981
